ID_code,lgbm_predict_prob,lgbm_predict
test_317,0.18270119916454017,0
test_318,0.0019280050612708363,0
test_319,0.009213055260971941,0
test_320,0.007675419062971336,0
test_321,0.021579897626565814,0
test_322,0.07876200186695576,0
test_323,0.1666722072520083,0
test_324,0.016300953463958812,0
test_325,0.043466308310416236,0
test_326,0.006835155358569229,0
test_327,0.0034139157943633815,0
test_328,0.004111436834872109,0
test_329,0.1029943737380293,0
test_330,0.011048672452553152,0
test_331,0.012513536547146858,0
test_332,0.09739350011868173,0
test_333,0.03993194219059139,0
test_334,0.030359063180333802,0
test_335,0.014055878459472312,0
test_336,0.05525777020920368,0
test_337,0.006091554224708627,0
test_338,0.07351858962252006,0
test_339,0.07061237115653848,0
test_340,0.023682549959410364,0
test_341,0.08051303046094871,0
test_342,0.02077876875013216,0
test_343,0.0047138953323727474,0
test_344,0.006189294823064135,0
test_345,0.11194671432047383,0
test_346,0.30029926060780016,0
test_347,0.01914251501095001,0
test_348,0.005824400204750289,0
test_349,0.18632212551444333,0
test_350,0.014889964425926524,0
test_351,0.04251636418168747,0
test_352,0.028958088599045494,0
test_353,0.010616528078928841,0
test_354,0.0036491540307810274,0
test_355,0.47053933845085766,0
test_356,0.022741979803228004,0
test_357,0.07406882561609876,0
test_358,0.02233618348167041,0
test_359,0.03685443771421911,0
test_360,0.01722055941188163,0
test_361,0.2803245555409997,0
test_362,0.11978648683903861,0
test_363,0.02805694813483426,0
test_364,0.0018671294015232618,0
test_365,0.009516759830861253,0
test_366,0.01501467467677797,0
test_367,0.054535916625718675,0
test_368,0.08743049067274414,0
test_369,0.0322506945378266,0
test_370,0.03760890597967387,0
test_371,0.05838855228432186,0
test_372,0.008039635883898942,0
test_373,0.045137531419617634,0
test_374,0.008740017647092674,0
test_375,0.24010778483065726,0
test_376,0.03582124370790055,0
test_377,0.034711407327910206,0
test_378,0.018280757669175154,0
test_379,0.021219398696513438,0
test_380,0.006614696667134066,0
test_381,0.008687307913810565,0
test_382,0.11928282129722888,0
test_383,0.5497480945499951,1
test_384,0.16731225463850913,0
test_385,0.01330191430895058,0
test_386,0.01957266495237276,0
test_387,0.032085030524271925,0
test_388,0.04366446502271524,0
test_389,0.03152930756154232,0
test_390,0.04880048512629428,0
test_391,0.009655775207701256,0
test_392,0.046729823179093744,0
test_393,0.03305050295120658,0
test_394,0.0855532525316151,0
test_395,0.036306800912600745,0
test_396,0.08958663546888694,0
test_397,0.008094638714035478,0
test_398,0.011976825686879689,0
test_399,0.009781324622726734,0
test_400,0.14927180996736486,0
test_401,0.01705643879426644,0
test_402,0.008482866851338188,0
test_403,0.017546623706270442,0
test_404,0.44634899393855365,0
test_405,0.04627139386482047,0
test_406,0.00802575093511426,0
test_407,0.01657080547974193,0
test_408,0.044378761368499234,0
test_409,0.05208885580434844,0
test_410,0.0002697696196071129,0
test_411,0.04747867504356835,0
test_412,0.03339844728875541,0
test_413,0.5778296445129982,1
test_414,0.01349076805366273,0
test_415,0.10792527488836262,0
test_416,0.6867168918279077,1
test_417,0.001893742393548976,0
test_418,0.011242965331344012,0
test_419,0.002536039711007142,0
test_420,0.3561490026131791,0
test_421,0.00686684154733188,0
test_422,0.054911420932908205,0
test_423,0.07626822898524775,0
test_424,0.08747280136800914,0
test_425,0.008932186940874777,0
test_426,0.11347451384588646,0
test_427,0.04122271716300495,0
test_428,0.03783514520408353,0
test_429,0.009408343182025916,0
test_430,0.004409092038129719,0
test_431,0.6043360090685327,1
test_432,0.031316889134115206,0
test_433,0.012174671558228885,0
test_434,0.08629663547083645,0
test_435,0.0015503792748825954,0
test_436,0.04233355763479294,0
test_437,0.014625057404036657,0
test_438,0.03518052781332601,0
test_439,0.011404241672763358,0
test_440,0.11268151251908197,0
test_441,0.04232679249028555,0
test_442,0.1746040711226176,0
test_443,0.01579478173469245,0
test_444,0.03780053177595131,0
test_445,0.02464791505859128,0
test_446,0.004458464143221341,0
test_447,0.012617687886549883,0
test_448,0.07776080265778856,0
test_449,0.16294331265019132,0
test_450,0.06389129593014115,0
test_451,0.07265386072903711,0
test_452,0.5711402714583321,1
test_453,0.046512571450304734,0
test_454,0.10960195526376056,0
test_455,0.004791868695406059,0
test_456,0.01573578520113596,0
test_457,0.01943360292051078,0
test_458,0.017538533746536973,0
test_459,0.08910807018917985,0
test_460,0.01285370997614277,0
test_461,0.018940313652500915,0
test_462,0.027978146123492406,0
test_463,0.033469766190194136,0
test_464,0.0022065617813360975,0
test_465,0.054144425703107485,0
test_466,0.14299587310694395,0
test_467,0.02004117958601627,0
test_468,0.025437024560917627,0
test_469,0.008529391800283063,0
test_470,0.004972112364664096,0
test_471,0.022877962230052153,0
test_472,0.011344435787641717,0
test_473,0.047403644913950445,0
test_474,0.09973147490616678,0
test_475,0.1421465815636355,0
test_476,0.018697785721758373,0
test_477,0.0037299710302224334,0
test_478,0.2278614876884208,0
test_479,0.019539039264514627,0
test_480,0.00212756085621051,0
test_481,0.1923987997109055,0
test_482,0.021014849801547882,0
test_483,0.017938799194850332,0
test_484,0.036230019416323526,0
test_485,0.0016448276319908047,0
test_486,0.281720330348064,0
test_487,0.008523308707557898,0
test_488,0.09584228312286186,0
test_489,0.03407429035299776,0
test_490,0.00859017894471639,0
test_491,0.6196339414424332,1
test_492,0.009237612795098141,0
test_493,0.12434209972401031,0
test_494,0.007051998383320427,0
test_495,0.0023128836133973476,0
test_496,0.011632887696227383,0
test_497,0.07728237106485387,0
test_498,0.0320875916396044,0
test_499,0.02822561243742259,0
test_500,0.05849837329340898,0
test_501,0.007833314671801383,0
test_502,0.008530209060308476,0
test_503,0.30551235050097875,0
test_504,0.00856560944058603,0
test_505,0.19585979847675122,0
test_506,0.018323434913516394,0
test_507,0.019888938075758686,0
test_508,0.3916954003444152,0
test_509,0.012715119888731276,0
test_510,0.013807124855730019,0
test_511,0.07756630234988819,0
test_512,0.0767405171901215,0
test_513,0.0013696847409606595,0
test_514,0.012857947442129373,0
test_515,0.007218416903344244,0
test_516,0.029969405777162412,0
test_517,0.006288367648210553,0
test_518,0.030502269787056818,0
test_519,0.02051072412577534,0
test_520,0.06205254632097677,0
test_521,0.048943842231090974,0
test_522,0.3768568842359668,0
test_523,0.16581672245545412,0
test_524,0.010522261624246092,0
test_525,0.01694758868394346,0
test_526,0.0050387265039004685,0
test_527,0.10293867068999527,0
test_528,0.00938493726111621,0
test_529,0.5377350129841205,1
test_530,0.005230730649588414,0
test_531,0.009745179583080308,0
test_532,0.005313057400056432,0
test_533,0.22872183525192194,0
test_534,0.11608384999285808,0
test_535,0.006109294885071171,0
test_536,0.018423421519256387,0
test_537,0.01676499140928034,0
test_538,0.0026726456287959376,0
test_539,0.0218546864479768,0
test_540,0.7474374231352755,1
test_541,0.037917123379983084,0
test_542,0.005029204129019189,0
test_543,0.005302759206032827,0
test_544,0.008806775184427485,0
test_545,0.10912789367907472,0
test_546,0.06861183747705753,0
test_547,0.282583253722958,0
test_548,0.013094001899490912,0
test_549,0.11522695699925406,0
test_550,0.002909836223404277,0
test_551,0.01158212352282281,0
test_552,0.547431747986666,1
test_553,0.05860817924520547,0
test_554,0.04255686093795074,0
test_555,0.0036746686819892943,0
test_556,0.05113517737140876,0
test_557,0.10033535138672223,0
test_558,0.0464109822364455,0
test_559,0.05819919837517029,0
test_560,0.005556193526698411,0
test_561,0.11599996002654005,0
test_562,0.01044525896338316,0
test_563,0.002710149744264184,0
test_564,0.3653302464709276,0
test_565,0.04520039480625872,0
test_566,0.18832665758640305,0
test_567,0.0312905823177213,0
test_568,0.273428029726612,0
test_569,0.021859418084458414,0
test_570,0.133673221387298,0
test_571,0.00955780199050623,0
test_572,0.008172329757762468,0
test_573,0.1511822226717008,0
test_574,0.010629384062591023,0
test_575,0.05043876353981339,0
test_576,0.03273557811332066,0
test_577,0.014841024459027833,0
test_578,0.031242163519463004,0
test_579,0.17509757355199426,0
test_580,0.187736091792194,0
test_581,0.06411962385549218,0
test_582,0.1751297541305925,0
test_583,0.012296183878841611,0
test_584,0.05684505832657666,0
test_585,0.01085964016045873,0
test_586,0.08363864535901257,0
test_587,0.014516281204466143,0
test_588,0.21790648636856907,0
test_589,0.002535388828771455,0
test_590,0.023863362854196445,0
test_591,0.16885884314289537,0
test_592,0.019378427550925517,0
test_593,0.011558224029787529,0
test_594,0.005116424729704567,0
test_595,0.06413811094209886,0
test_596,0.005095711854218241,0
test_597,0.014648120864317868,0
test_598,0.016831552479889152,0
test_599,0.007103793139509992,0
test_600,0.04606022341460879,0
test_601,0.13698816428648103,0
test_602,0.2654396044901685,0
test_603,0.010327131586904388,0
test_604,0.01578458230578306,0
test_605,0.025855920547438346,0
test_606,0.021535903188934575,0
test_607,0.008362214221850758,0
test_608,0.016049148555285133,0
test_609,0.07601546833888398,0
test_610,0.29378807157764114,0
test_611,0.07385415517902288,0
test_612,0.041175044624354104,0
test_613,0.006436193160589063,0
test_614,0.06138813810017382,0
test_615,0.020263361853752323,0
test_616,0.26351135553343885,0
test_617,0.08713765424833575,0
test_618,0.010711094247421211,0
test_619,0.04594873899450553,0
test_620,0.019312260857427134,0
test_621,0.009247513442442647,0
test_622,0.01726662613101353,0
test_623,0.004668575739016613,0
test_624,0.01969698888434032,0
test_625,0.018307670250685564,0
test_626,0.07877268426087192,0
test_627,0.07804777963758777,0
test_628,0.006757420483970814,0
test_629,0.043839500429585475,0
test_630,0.010252448284891033,0
test_631,0.05556515633535115,0
test_632,0.01320337181228557,0
test_633,0.0015552805438287937,0
test_634,0.01434782909700609,0
test_635,0.02773993261709006,0
test_636,0.032462281366108896,0
test_637,0.019622743546263727,0
test_638,0.06059750039658896,0
test_639,0.04399528494280674,0
test_640,0.006030292238821363,0
test_641,0.01654450200538587,0
test_642,0.013872225037633787,0
test_643,0.004586006373261281,0
test_644,0.006998902452050517,0
test_645,0.0019654881332914183,0
test_646,0.005345167468352352,0
test_647,0.0186018408773224,0
test_648,0.17660885641344373,0
test_649,0.01649430784282691,0
test_650,0.01904391050944341,0
test_651,0.004376628443874044,0
test_652,0.06998663072323102,0
test_653,0.07866717642610888,0
test_654,0.11529251953552219,0
test_655,0.0205991494566405,0
test_656,0.19536652277344924,0
test_657,0.007025459488166048,0
test_658,0.053228432700305785,0
test_659,0.01915381811816229,0
test_660,0.018505879276484675,0
test_661,0.004481366070559494,0
test_662,0.033646931348682005,0
test_663,0.08437826702205163,0
test_664,0.03319209902595315,0
test_665,0.1850228915419114,0
test_666,0.08068034615906154,0
test_667,0.007768124591211486,0
test_668,0.21110299904072521,0
test_669,0.02698457081009072,0
test_670,0.09529343688488127,0
test_671,0.06615960300252056,0
test_672,0.037196775352075905,0
test_673,0.05519691544381191,0
test_674,0.035995668437925364,0
test_675,0.0021041672752828305,0
test_676,0.015378155534748979,0
test_677,0.011901200667532915,0
test_678,0.056406128744438504,0
test_679,0.06253402801218232,0
test_680,0.010019046896396067,0
test_681,0.005888490960748845,0
test_682,0.00329460372470854,0
test_683,0.0786845254735656,0
test_684,0.16725826913406178,0
test_685,0.021266757960148663,0
test_686,0.09546556421311182,0
test_687,0.04595864841620084,0
test_688,0.44137002229313077,0
test_689,0.004129493773909406,0
test_690,0.016559310154086047,0
test_691,0.01964886203427012,0
test_692,0.03610671693505685,0
test_693,0.3005868105193697,0
test_694,0.012502025452186082,0
test_695,0.04507352640435439,0
test_696,0.5735196544135733,1
test_697,0.003278939703322793,0
test_698,0.012224716557127136,0
test_699,0.0074220227676020135,0
test_700,0.1576331321693795,0
test_701,0.01050431737521112,0
test_702,0.001813399806355447,0
test_703,0.005719083493950439,0
test_704,0.02560804756257447,0
test_705,0.02632856135729348,0
test_706,0.019423590616484656,0
test_707,0.13949281104907774,0
test_708,0.09365421023930393,0
test_709,0.12222749458922486,0
test_710,0.03836470818825519,0
test_711,0.039308562236383085,0
test_712,0.048091190245449784,0
test_713,0.023582700124856873,0
test_714,0.0048005331750710055,0
test_715,0.016048736108890287,0
test_716,0.26365853479836365,0
test_717,0.04358191304128602,0
test_718,0.026662516882951487,0
test_719,0.019634307367031194,0
test_720,0.1023427328033872,0
test_721,0.0023502549777885662,0
test_722,0.01470106470812771,0
test_723,0.0044625559983995,0
test_724,0.11747441725808391,0
test_725,0.025622539096218176,0
test_726,0.008787853526902194,0
test_727,0.010764290338158067,0
test_728,0.3045954535204636,0
test_729,0.04676488317820267,0
test_730,0.01403173780586052,0
test_731,0.03346115289619647,0
test_732,0.032751277188452624,0
test_733,0.025577448551924398,0
test_734,0.03372628473741461,0
test_735,0.0960561657365552,0
test_736,0.005993526487377719,0
test_737,0.1337682547738757,0
test_738,0.05785018762396322,0
test_739,0.02339437920712008,0
test_740,0.04227130878360453,0
test_741,0.011424269040861119,0
test_742,0.033212859427750645,0
test_743,0.026020920671783843,0
test_744,0.08366509160591143,0
test_745,0.010685034902187212,0
test_746,0.036695253214533506,0
test_747,0.005996902444044954,0
test_748,0.02150076419478669,0
test_749,0.012524036083495609,0
test_750,0.05539265813068958,0
test_751,0.06971621202020602,0
test_752,0.046854056539491304,0
test_753,0.034798858838058,0
test_754,0.13329762615895485,0
test_755,0.030742458531540024,0
test_756,0.05804186591930409,0
test_757,0.15697342662753186,0
test_758,0.05605131549215799,0
test_759,0.008947547339136922,0
test_760,0.27434149574845695,0
test_761,0.00443076445491201,0
test_762,0.06553833683194042,0
test_763,0.012784290539923764,0
test_764,0.040156165895960536,0
test_765,0.010956783970983682,0
test_766,0.005965117313008795,0
test_767,0.5020155386634803,1
test_768,0.002430726938900151,0
test_769,0.0037188549122033903,0
test_770,0.011484094028504416,0
test_771,0.02933401573204385,0
test_772,0.23056584558018678,0
test_773,0.11822186578985,0
test_774,0.2483617889730836,0
test_775,0.015157043341775586,0
test_776,0.004865050066898319,0
test_777,0.011716982793790753,0
test_778,0.020957734108679713,0
test_779,0.05906802010282894,0
test_780,0.013540222766883032,0
test_781,0.011949853491550805,0
test_782,0.013995110670661217,0
test_783,0.1658798230932112,0
test_784,0.1513339348853438,0
test_785,0.08556415905725172,0
test_786,0.14301632960143124,0
test_787,0.14695795782243312,0
test_788,0.012702536949875581,0
test_789,0.005078616529030293,0
test_790,0.010009742158538353,0
test_791,0.001111254955423876,0
test_792,0.008176856415471006,0
test_793,0.0019986960055284535,0
test_794,0.056914452015768884,0
test_795,0.025990212139486497,0
test_796,0.03744066724200631,0
test_797,0.18014019261845307,0
test_798,0.3892861682255734,0
test_799,0.01320003932683854,0
test_800,0.004717701945823135,0
test_801,0.31441369526754415,0
test_802,0.12844172297229656,0
test_803,0.01712356006753358,0
test_804,0.07806996382428313,0
test_805,0.1915688324852028,0
test_806,0.01017424386400659,0
test_807,0.014554845039010562,0
test_808,0.0018844498455152887,0
test_809,0.057603920260950944,0
test_810,0.039452420732941876,0
test_811,0.07605357432887352,0
test_812,0.057719658195207794,0
test_813,0.010705294672564255,0
test_814,0.0193216100263801,0
test_815,0.0051150448993122904,0
test_816,0.31260929368971013,0
test_817,0.04526612666593857,0
test_818,0.017318981573523132,0
test_819,0.005064265740417423,0
test_820,0.04782087152507516,0
test_821,0.002530911299269616,0
test_822,0.0464174673011605,0
test_823,0.07732169265805823,0
test_824,0.0019492742762303463,0
test_825,0.0016986344913506684,0
test_826,0.250629876245317,0
test_827,0.036356606363634414,0
test_828,0.057883135911090636,0
test_829,0.010761911620662885,0
test_830,0.03179206855512068,0
test_831,0.1772748906235541,0
test_832,0.24860778881186252,0
test_833,0.026681690980238634,0
test_834,0.19278506178144633,0
test_835,0.30022721488764004,0
test_836,0.38896142536436573,0
test_837,0.0056644076693228565,0
test_838,0.011415987375452727,0
test_839,0.09876719815277377,0
test_840,0.03804298211133568,0
test_841,0.06787821767424353,0
test_842,0.05050079896092074,0
test_843,0.015147192549589333,0
test_844,0.18413882728145997,0
test_845,0.06882129370739587,0
test_846,0.3334571789871297,0
test_847,0.014078519043304885,0
test_848,0.03157243375038707,0
test_849,0.02671289821999101,0
test_850,0.2300695609546876,0
test_851,0.28120807646512025,0
test_852,0.0157456902109702,0
test_853,0.014377552231935984,0
test_854,0.026169071837578738,0
test_855,0.1206974130787416,0
test_856,0.009402900592553151,0
test_857,0.02186765934840671,0
test_858,0.1366666015568102,0
test_859,0.022560182373442407,0
test_860,0.01405808767138783,0
test_861,0.09432733226517304,0
test_862,0.012001928218643775,0
test_863,0.013877459271115678,0
test_864,0.4940031132997458,0
test_865,0.03138643437580983,0
test_866,0.17870827537662878,0
test_867,0.05667136915013162,0
test_868,0.02276377808699203,0
test_869,0.010221078523536375,0
test_870,0.3459257754550241,0
test_871,0.01098471361473984,0
test_872,0.0036416070967225443,0
test_873,0.06703201432645223,0
test_874,0.04346900596067432,0
test_875,0.00037711909875536687,0
test_876,0.016104371899063347,0
test_877,0.02672784154328331,0
test_878,0.05051072657302178,0
test_879,0.08047586730207065,0
test_880,0.04747498362548661,0
test_881,0.31218563959397855,0
test_882,0.08493679315152447,0
test_883,0.1989281060223711,0
test_884,0.0063078972600223975,0
test_885,0.034994065953791766,0
test_886,0.010930845852810962,0
test_887,0.0003925024278728905,0
test_888,0.044499912067422896,0
test_889,0.09121302400029302,0
test_890,0.014058736509004143,0
test_891,0.4036402172237261,0
test_892,0.05918999681661485,0
test_893,0.00995713691862463,0
test_894,0.09159894684456024,0
test_895,0.01708423947240477,0
test_896,0.5726264102494103,1
test_897,0.09223987497234931,0
test_898,0.0054499602056796706,0
test_899,0.21253881338936048,0
test_900,0.006381296930510957,0
test_901,0.17300873621697274,0
test_902,0.041420676469709934,0
test_903,0.01579906919692293,0
test_904,0.34196480560853587,0
test_905,0.03220974674561236,0
test_906,0.02725162942678051,0
test_907,0.0009696041969207358,0
test_908,0.07736701108182986,0
test_909,0.03488253356543192,0
test_910,0.0015236899945465573,0
test_911,0.02048471497495912,0
test_912,0.02318065728941284,0
test_913,0.023777970849253944,0
test_914,0.014298210565129619,0
test_915,0.0009274681685307963,0
test_916,0.15494030895882904,0
test_917,0.004063900512655639,0
test_918,0.16339212382726584,0
test_919,0.0743210910426781,0
test_920,0.022911500043478136,0
test_921,0.019171346343761764,0
test_922,0.030688553514946874,0
test_923,0.2253095799883149,0
test_924,0.008376985842285176,0
test_925,0.06677103596143745,0
test_926,0.12195005058934194,0
